Numero,DataOcorrencia,DataFechoOperacional,Natureza,EstadoOcorrencia,Distrito,Concelho,Freguesia,Localidade,Latitude,Longitude,NumeroMeiosTerrestresEnvolvidos,NumeroOperacionaisTerrestresEnvolvidos,NumeroMeiosAereosEnvolvidos,NumeroOperacionaisAereosEnvolvidos
2017100034724,28/06/2017 22:48:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Chegada ao TO,LEIRIA,PORTO DE MÓS,Juncal,JUNCAL,"39,60951749","-8,900275626",0,0,0,0
2017130097827,28/06/2017 17:47:00,28/06/2017 17:51:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Lordelo do Ouro e Massarelos,PALÁCIO DOS DESPORTOS,"41,14678194","-8,629861091",2,4,0,0
2017100034648,28/06/2017 13:48:00,,"Riscos Mistos / Comprometimento total ou parcial de segurança, serviços ou estruturas / Dano ou Queda de redes de fornecimento eléctrico",Despacho de 1º Alerta,LEIRIA,PORTO DE MÓS,Juncal,Cruz da Légua,"39,602463","-8,882567",2,4,0,0
2017130097542,28/06/2017 06:55:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Despacho de 1º Alerta,PORTO,PORTO,Ramalde,R PAULO DA GAMA NRº 540 2º DTº,"41,17138973","-8,642921512",1,2,0,0
2017130097517,28/06/2017 01:21:00,28/06/2017 02:11:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Encerrada,PORTO,PORTO,Campanhã,CAMPANHÃ,"41,15863665","-8,575994389",1,3,0,0
2017130098456,29/06/2017 22:57:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Despacho de 1º Alerta,PORTO,PORTO,Paranhos,PARANHOS,"41,17569031","-8,607437419",1,2,0,0
2017130098391,29/06/2017 19:52:00,29/06/2017 21:30:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Paranhos,PARANHOS,"41,17569031","-8,607437419",1,2,0,0
2017130098313,29/06/2017 16:52:00,,Riscos Tecnológicos / Acidentes / Atropelamento rodoviário,Conclusão,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória",cedodeita,"41,163387","-8,629713",1,2,0,0
2017130098277,29/06/2017 15:40:00,29/06/2017 16:30:21,Riscos Tecnológicos / Incêndios Urbanos ou em Área Urbanizável / Habitacional,Falso Alarme,PORTO,PORTO,Campanhã,CAMPANHA,"41,154223","-8,571543",4,16,0,0
2017100034817,29/06/2017 15:00:00,,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Despacho de 1º Alerta,LEIRIA,PORTO DE MÓS,Porto de Mós - São João Baptista e São Pedro,PORTO DE MÓS,"39,599598","-8,815358",1,3,0,0
2017130098046,29/06/2017 06:04:00,29/06/2017 07:05:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Lordelo do Ouro e Massarelos,LORDELO DO OURO,"41,15298465","-8,65254272",1,2,0,0
2017130098840,30/06/2017 18:38:00,30/06/2017 20:47:45,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Encerrada,PORTO,PORTO,"Aldoar, Foz do Douro e Nevogilde",ALDOAR,"41,16818112","-8,676494475",0,0,0,0
2017130098794,30/06/2017 16:59:00,30/06/2017 17:58:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória","CEDOFEITA, SANTO ILDEFONSO, SÉ, MIRAGAIA","41,15359026","-8,61593911",1,2,0,0
2017100034993,30/06/2017 15:39:00,30/06/2017 17:00:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Abastecimento de Água a entidades privadas,Encerrada,LEIRIA,PORTO DE MÓS,Mira de Aire,MIRA DE AIRE,"39,54162598","-8,7100944",1,2,0,0
2017130098725,30/06/2017 15:00:00,30/06/2017 15:59:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Ramalde,RAMALDE,"41,16829671","-8,651472333",1,2,0,0
2017130098724,30/06/2017 14:56:00,30/06/2017 16:31:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,"Aldoar, Foz do Douro e Nevogilde",FOZ DO DOURO,"41,15289134","-8,672794034",1,2,0,0
2017130099525,01/07/2017 23:44:00,,Protecção e Assistência a Pessoas e Bens / Intervenção em conflitos legais / Agressão/Violação,Despacho de 1º Alerta,PORTO,PORTO,Bonfim,BONFIM,"41,150542","-8,591769",1,3,0,0
2017130099519,01/07/2017 23:33:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Chegada ao TO,PORTO,PORTO,Campanhã,CAMPANHÃ,"41,15863665","-8,575994389",0,0,0,0
2017130099458,01/07/2017 21:28:00,01/07/2017 22:30:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Campanhã,CAMPANHÃ,"41,15863665","-8,575994389",1,2,0,0
2017130099432,01/07/2017 20:25:00,,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Despacho de 1º Alerta,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória",PORTO,"41,14956395","-8,610822318",1,2,0,0
2017130099422,01/07/2017 20:06:00,01/07/2017 21:19:00,Riscos Tecnológicos / Acidentes / Colisão rodoviária,Encerrada,PORTO,PORTO,Ramalde,RAMALDE,"41,168297","-8,651472",2,4,0,0
2017130099369,01/07/2017 18:21:00,01/07/2017 19:10:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória",CÂMARA MUNICIPAL DO PORTO,"41,14956395","-8,610822318",1,2,0,0
2017130099347,01/07/2017 17:43:00,,Riscos Mistos / Incêndios em Detritos / Detritos não confinados,Despacho de 1º Alerta,PORTO,PORTO,Campanhã,CAMPANHA,"41,154223","-8,571543",1,5,0,0
2017130099323,01/07/2017 16:20:00,,Riscos Tecnológicos / Acidentes / Colisão rodoviária,Em Resolução,PORTO,PORTO,Campanhã,CAMPANHA,"41,154223","-8,571543",1,2,0,0
2017130099282,01/07/2017 15:14:00,01/07/2017 17:13:00,Riscos Tecnológicos / Acidentes / Colisão rodoviária,Encerrada,PORTO,PORTO,Ramalde,RAMALDE,"41,168297","-8,651472",1,2,0,0
2017130099992,02/07/2017 19:14:00,,Riscos Mistos / Incêndios em Detritos / Detritos não confinados,Despacho de 1º Alerta,PORTO,PORTO,Ramalde,RAMALDE,"41,168297","-8,651472",1,6,0,0
2017130099953,02/07/2017 17:51:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Chegada ao TO,PORTO,PORTO,"Aldoar, Foz do Douro e Nevogilde",ALDOAR,"41,16818112","-8,676494475",0,0,0,0
2017130099872,02/07/2017 15:22:00,02/07/2017 16:40:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Campanhã,CAMPANHA,"41,15422269","-8,571542518",1,2,0,0
2017100035281,02/07/2017 10:53:00,,Riscos Tecnológicos / Incêndios em Equipamento e Produtos / Equipamentos,Conclusão,LEIRIA,PORTO DE MÓS,São Bento,FONTAINHAS,"39,488845","-8,776958",2,5,0,0
2017130099730,02/07/2017 10:36:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Despacho de 1º Alerta,PORTO,PORTO,Paranhos,PARANHOS,"41,17569031","-8,607437419",1,2,0,0
2017100035237,02/07/2017 05:30:00,02/07/2017 05:50:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,LEIRIA,PORTO DE MÓS,Porto de Mós - São João Baptista e São Pedro,Porto de Mós,"39,600512","-8,819803",1,2,0,0
2017130099578,02/07/2017 02:37:00,02/07/2017 03:45:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Encerrada,PORTO,PORTO,"Aldoar, Foz do Douro e Nevogilde",Sé,"41,16199862","-8,672425952",1,2,0,0
2017130099575,02/07/2017 02:24:00,02/07/2017 03:20:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Ramalde,R PINHEIRO MANSO 187,"41,17138973","-8,642921512",1,2,0,0
2017130100718,03/07/2017 22:16:00,03/07/2017 23:40:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória","CEDOFEITA, SANTO ILDEFONSO, SÉ, MIRAGAIA","41,15359026","-8,61593911",1,2,0,0
2017130100650,03/07/2017 20:16:00,03/07/2017 21:17:00,Protecção e Assistência a Pessoas e Bens / Intervenção em conflitos legais / Agressão/Violação,Encerrada,PORTO,PORTO,Campanhã,CAMPANHA,"41,154223","-8,571543",1,2,0,0
2017100035618,03/07/2017 20:13:00,,Riscos Mistos / Incêndios Rurais / Mato,Conclusão,LEIRIA,PORTO DE MÓS,São Bento,Paiã,"39,488334","-8,739875",6,19,0,0
2017130100590,03/07/2017 18:26:00,03/07/2017 19:41:00,Riscos Tecnológicos / Acidentes / Atropelamento rodoviário,Encerrada,PORTO,PORTO,"Aldoar, Foz do Douro e Nevogilde",ALDOAR,"41,168181","-8,676494",1,2,0,0
2017130100528,03/07/2017 16:54:00,03/07/2017 18:02:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Campanhã,CAMPANHÃ,"41,15863665","-8,575994389",1,2,0,0
2017130100459,03/07/2017 15:05:00,03/07/2017 22:30:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Abastecimento de Água a entidades privadas,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória",Cedofeita,"41,1527221","-8,6157378",1,2,0,0
2017130101839,05/07/2017 21:41:00,,Riscos Tecnológicos / Incêndios Urbanos ou em Área Urbanizável / Habitacional,Em Resolução,PORTO,PORTO,Bonfim,BONFIM,"41,150542","-8,591769",4,13,0,0
2017130101834,05/07/2017 21:33:00,05/07/2017 22:25:00,Protecção e Assistência a Pessoas e Bens / Intervenção em conflitos legais / Agressão/Violação,Encerrada,PORTO,PORTO,Campanhã,CAMPANHA,"41,154223","-8,571543",1,2,0,0
2017130101754,05/07/2017 19:00:00,05/07/2017 20:45:00,Protecção e Assistência a Pessoas e Bens / Intervenção em conflitos legais / Remoção e/ou Transporte de cadáver,Encerrada,PORTO,PORTO,Bonfim,BONFIM,"41,150542","-8,591769",1,2,0,0
2017100036024,05/07/2017 18:05:00,05/07/2017 19:06:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,LEIRIA,PORTO DE MÓS,Pedreiras,PEDREIRAS,"39,59120941","-8,861839082",1,2,0,0
2017130101724,05/07/2017 18:02:00,,Riscos Tecnológicos / Acidentes / Colisão rodoviária,Conclusão,PORTO,PORTO,Lordelo do Ouro e Massarelos,Massarelos,"41,15185","-8,632685",3,5,0,0
2017130101619,05/07/2017 15:05:00,05/07/2017 16:00:00,Riscos Tecnológicos / Acidentes / Atropelamento rodoviário,Encerrada,PORTO,PORTO,Ramalde,RAMALDE,"41,168297","-8,651472",1,2,0,0
2017130101613,05/07/2017 15:03:00,05/07/2017 15:56:00,"Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Busca e Resgate Terrestre, de Pessoas",Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória",SÉ,"41,15359","-8,615939",3,10,0,0
2017130101627,05/07/2017 15:01:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Chegada ao TO,PORTO,PORTO,Paranhos,PARANHOS,"41,17569031","-8,607437419",0,0,0,0
2017130101600,05/07/2017 14:29:00,05/07/2017 16:08:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória","CEDOFEITA, SANTO ILDEFONSO, SÉ, MIRAGAIA","41,15359026","-8,61593911",1,2,0,0
2017130101525,05/07/2017 12:19:00,05/07/2017 13:15:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Paranhos,PARANHOS,"41,17569031","-8,607437419",1,2,0,0
2017130101522,05/07/2017 12:07:00,05/07/2017 13:15:00,Riscos Tecnológicos / Acidentes / Atropelamento rodoviário,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória",Ildefonso,"41,15359","-8,615939",2,3,0,0
2017130101372,05/07/2017 05:20:00,05/07/2017 06:20:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Ramalde,Ramalde,"41,17138973","-8,642921512",1,2,0,0
2017100035852,05/07/2017 01:15:00,05/07/2017 02:25:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,LEIRIA,PORTO DE MÓS,Porto de Mós - São João Baptista e São Pedro,PORTO DE MÓS,"39,599598","-8,815358",1,2,0,0
2017130102359,06/07/2017 20:19:00,,Riscos Tecnológicos / Acidentes / Despiste,Em Resolução,PORTO,PORTO,Campanhã,CAMPANHA,"41,158663","-8,567573",4,11,0,0
2017130102356,06/07/2017 20:11:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Despacho de 1º Alerta,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória","CEDOFEITA, SANTO ILDEFONSO, SÉ, MIRAGAIA","41,15359026","-8,61593911",1,2,0,0
2017130102363,06/07/2017 20:05:00,07/07/2017 00:25:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória",Santo Ildefonso (Sto.),"41,15359026","-8,61593911",1,3,0,0
2017130102285,06/07/2017 18:12:00,,Riscos Mistos / Incêndios em Detritos / Detritos não confinados,Despacho de 1º Alerta,PORTO,PORTO,Paranhos,PARANHOS,"41,17569","-8,607437",2,10,0,0
2017100036227,06/07/2017 18:00:00,,Riscos Tecnológicos / Acidentes / Colisão rodoviária,Despacho de 1º Alerta,LEIRIA,PORTO DE MÓS,Juncal,Cruz da Légua,"39,596434","-8,889834",2,4,0,0
2017100036202,06/07/2017 16:07:00,06/07/2017 17:59:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,LEIRIA,PORTO DE MÓS,Serro Ventoso,Sobreira,"39,52293492","-8,833212949",1,2,0,0
2017130102190,06/07/2017 14:31:00,06/07/2017 15:50:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Ramalde,Ramalde,"41,17138973","-8,642921512",1,2,0,0
2017130102173,06/07/2017 14:03:00,,Riscos Tecnológicos / Acidentes / Colisão rodoviária,Conclusão,PORTO,PORTO,Ramalde,ramalde,"41,17139","-8,642922",3,6,0,0
2017100036183,06/07/2017 14:00:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Despacho de 1º Alerta,LEIRIA,PORTO DE MÓS,Mira de Aire,MIRA DE AIRE,"39,54162598","-8,7100944",1,2,0,0
2017130102788,07/07/2017 16:38:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Despacho de 1º Alerta,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória","CEDOFEITA, SANTO ILDEFONSO, SÉ, MIRAGAIA","41,15359026","-8,61593911",1,2,0,0
2017130102781,07/07/2017 16:18:00,07/07/2017 16:55:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Paranhos,PARANHOS,"41,17569031","-8,607437419",1,2,0,0
2017100036394,07/07/2017 15:22:00,07/07/2017 18:00:00,Riscos Tecnológicos / Acidentes / Despiste,Encerrada,LEIRIA,PORTO DE MÓS,Mira de Aire,MIRA DE AIRE,"39,541626","-8,710094",2,4,0,0
2017130102727,07/07/2017 15:09:00,,Riscos Tecnológicos / Acidentes / Colisão rodoviária,Conclusão,PORTO,PORTO,Campanhã,CAMPANHA,"41,154223","-8,571543",2,4,0,0
2017130102722,07/07/2017 15:01:00,07/07/2017 16:36:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Bonfim,BONFIM,"41,15171267","-8,596118687",2,3,0,0
2017130102706,07/07/2017 14:30:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Em Curso,PORTO,PORTO,Lordelo do Ouro e Massarelos,Lordelo do Ouro,"41,1529732","-8,644952898",1,2,0,0
2017130102675,07/07/2017 13:44:00,,Protecção e Assistência a Pessoas e Bens / Intervenção em conflitos legais / Suicídio/Homicídio consumado,Despacho de 1º Alerta,PORTO,PORTO,Paranhos,PARANHOS,"41,17569","-8,607437",0,0,0,0
2017130102645,07/07/2017 12:58:00,07/07/2017 14:45:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Bonfim,BONFIM,"41,15171267","-8,596118687",1,2,0,0
2017130102643,07/07/2017 12:47:00,07/07/2017 13:35:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Encerrada,PORTO,PORTO,Bonfim,Bonfim,"41,15171267","-8,596118687",1,2,0,0
2017130102615,07/07/2017 11:36:00,07/07/2017 12:58:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Bonfim,BONFIM,"41,15171267","-8,596118687",1,2,0,0
2017130103498,08/07/2017 22:50:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Despacho,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória",Cedofeita,"41,15359026","-8,61593911",1,3,0,0
2017130103451,08/07/2017 20:59:00,,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Despacho de 1º Alerta,PORTO,PORTO,Campanhã,CAMPANHÃ,"41,15863665","-8,575994389",1,2,0,0
2017100036584,08/07/2017 17:29:00,08/07/2017 19:20:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,LEIRIA,PORTO DE MÓS,Mira de Aire,MIRA DE AIRE,"39,54162598","-8,7100944",2,7,0,0
2017130103253,08/07/2017 14:29:00,08/07/2017 15:25:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Paranhos,Paranhos,"41,17424752","-8,604253745",1,2,0,0
2017130103240,08/07/2017 13:54:00,08/07/2017 15:00:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Paranhos,PARANHOS,"41,17569031","-8,607437419",1,2,0,0
2017130103218,08/07/2017 13:11:00,,Riscos Tecnológicos / Acidentes / Colisão rodoviária,Despacho de 1º Alerta,PORTO,PORTO,Campanhã,CAMPANHA,"41,154223","-8,571543",1,2,0,0
2017130103177,08/07/2017 11:15:00,08/07/2017 12:26:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Paranhos,Paranhos,"41,17424752","-8,604253745",1,2,0,0
2017100036513,08/07/2017 10:39:00,08/07/2017 11:30:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Abastecimento de Água a entidades privadas,Encerrada,LEIRIA,PORTO DE MÓS,Calvaria de Cima,CALVARIA DE CIMA,"39,6329651","-8,863351428",1,2,0,0
2017100036504,08/07/2017 09:47:00,08/07/2017 10:30:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Abastecimento de Água a entidades públicas,Encerrada,LEIRIA,PORTO DE MÓS,Mira de Aire,MIRA DE AIRE,"39,54162598","-8,7100944",1,1,0,0
2017130103910,09/07/2017 18:46:00,09/07/2017 20:13:46,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,"Aldoar, Foz do Douro e Nevogilde",Nevogilde,"41,16199862","-8,672425952",0,0,0,0
2017130103874,09/07/2017 17:24:00,09/07/2017 18:37:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Ramalde,Ramalde,"41,17138973","-8,642921512",1,2,0,0
2017130103813,09/07/2017 15:20:00,09/07/2017 16:05:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Limpeza de Via e Sinalização de Perigo,Encerrada,PORTO,PORTO,Ramalde,Ramalde,"41,17138973","-8,642921512",1,4,0,0
2017100036727,09/07/2017 14:49:00,09/07/2017 17:05:00,Riscos Tecnológicos / Acidentes / Colisão rodoviária,Encerrada,LEIRIA,PORTO DE MÓS,Calvaria de Cima,CALVARIA DE CIMA,"39,6417","-8,867677",3,6,0,0
2017130103782,09/07/2017 14:42:00,09/07/2017 15:23:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Ramalde,Ramalde,"41,17138973","-8,642921512",1,2,0,0
2017130103653,09/07/2017 09:55:00,,Riscos Tecnológicos / Acidentes / Colisão rodoviária,Em Resolução,PORTO,PORTO,Lordelo do Ouro e Massarelos,Massarelos,"41,152973","-8,644953",3,6,0,0
2017130103641,09/07/2017 09:26:00,,"Riscos Mistos / Comprometimento total ou parcial de segurança, serviços ou estruturas / Queda de elementos de construção em estruturas edificadas",Em Resolução,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória",Vitória,"41,15359","-8,615939",0,0,0,0
2017130103565,09/07/2017 04:18:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Em Curso,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória",Cedofeita,"41,15359026","-8,61593911",1,2,0,0
2017130103558,09/07/2017 03:40:00,09/07/2017 03:57:00,Riscos Mistos / Incêndios em Detritos / Detritos não confinados,Encerrada,PORTO,PORTO,Campanhã,CAMPANHA,"41,154223","-8,571543",1,5,0,0
2017130104515,10/07/2017 22:00:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Em Curso,PORTO,PORTO,Ramalde,Ramalde,"41,17138973","-8,642921512",1,2,0,0
2017100036994,10/07/2017 20:09:00,10/07/2017 21:14:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Abastecimento de Água a entidades privadas,Encerrada,LEIRIA,PORTO DE MÓS,Mira de Aire,MIRA DE AIRE,"39,54162598","-8,7100944",1,2,0,0
2017100036978,10/07/2017 18:43:00,10/07/2017 20:33:00,Riscos Tecnológicos / Acidentes / Colisão rodoviária,Encerrada,LEIRIA,PORTO DE MÓS,Mira de Aire,MIRA DE AIRE,"39,541188","-8,711127",2,4,0,0
